Data Escala de Tempo 1 DM Simp 4,Data do Incio da Semana Din Instante DM Simp 4,Data Escala de Tempo 1 DM Simp 4,Din Instante,Período Exibido DM Simp 4,Subsistema,Texto Data Incio da Semana Din Instante DM,Selecione Tipo de DM Simp 4
7/21/2000 12:00:00 AM,,7/21/2000 12:00:00 AM,7/21/2000 6:25:00 PM,Dia,Nordeste,,7219
7/22/2000 12:00:00 AM,,7/22/2000 12:00:00 AM,7/22/2000 6:29:00 PM,Dia,Nordeste,,7071
7/23/2000 12:00:00 AM,,7/23/2000 12:00:00 AM,7/23/2000 6:44:00 PM,Dia,Nordeste,,6768
7/24/2000 12:00:00 AM,,7/24/2000 12:00:00 AM,7/24/2000 6:22:00 PM,Dia,Nordeste,,7232
7/25/2000 12:00:00 AM,,7/25/2000 12:00:00 AM,7/25/2000 6:27:00 PM,Dia,Nordeste,,7315
7/26/2000 12:00:00 AM,,7/26/2000 12:00:00 AM,7/26/2000 6:25:00 PM,Dia,Nordeste,,7306
7/27/2000 12:00:00 AM,,7/27/2000 12:00:00 AM,7/27/2000 6:31:00 PM,Dia,Nordeste,,7298
7/28/2000 12:00:00 AM,,7/28/2000 12:00:00 AM,7/28/2000 6:26:00 PM,Dia,Nordeste,,7123
7/29/2000 12:00:00 AM,,7/29/2000 12:00:00 AM,7/29/2000 6:36:00 PM,Dia,Nordeste,,7125
7/30/2000 12:00:00 AM,,7/30/2000 12:00:00 AM,7/30/2000 6:32:00 PM,Dia,Nordeste,,6779
7/31/2000 12:00:00 AM,,7/31/2000 12:00:00 AM,7/31/2000 6:28:00 PM,Dia,Nordeste,,7137
8/1/2000 12:00:00 AM,,8/1/2000 12:00:00 AM,8/1/2000 6:20:00 PM,Dia,Nordeste,,7048
8/2/2000 12:00:00 AM,,8/2/2000 12:00:00 AM,8/2/2000 6:26:00 PM,Dia,Nordeste,,7107
8/3/2000 12:00:00 AM,,8/3/2000 12:00:00 AM,8/3/2000 6:14:00 PM,Dia,Nordeste,,7401
8/4/2000 12:00:00 AM,,8/4/2000 12:00:00 AM,8/4/2000 6:25:00 PM,Dia,Nordeste,,7330
8/5/2000 12:00:00 AM,,8/5/2000 12:00:00 AM,8/5/2000 6:26:00 PM,Dia,Nordeste,,7158
8/6/2000 12:00:00 AM,,8/6/2000 12:00:00 AM,8/6/2000 6:28:00 PM,Dia,Nordeste,,6786
8/7/2000 12:00:00 AM,,8/7/2000 12:00:00 AM,8/7/2000 6:26:00 PM,Dia,Nordeste,,7241
8/8/2000 12:00:00 AM,,8/8/2000 12:00:00 AM,8/8/2000 6:21:00 PM,Dia,Nordeste,,7153
8/9/2000 12:00:00 AM,,8/9/2000 12:00:00 AM,8/9/2000 6:21:00 PM,Dia,Nordeste,,7306
8/10/2000 12:00:00 AM,,8/10/2000 12:00:00 AM,8/10/2000 6:23:00 PM,Dia,Nordeste,,7313
8/11/2000 12:00:00 AM,,8/11/2000 12:00:00 AM,8/11/2000 6:17:00 PM,Dia,Nordeste,,7261
8/12/2000 12:00:00 AM,,8/12/2000 12:00:00 AM,8/12/2000 6:19:00 PM,Dia,Nordeste,,7295
8/13/2000 12:00:00 AM,,8/13/2000 12:00:00 AM,8/13/2000 6:56:00 PM,Dia,Nordeste,,6783
8/14/2000 12:00:00 AM,,8/14/2000 12:00:00 AM,8/14/2000 6:22:00 PM,Dia,Nordeste,,7186
8/15/2000 12:00:00 AM,,8/15/2000 12:00:00 AM,8/15/2000 6:23:00 PM,Dia,Nordeste,,7246
8/16/2000 12:00:00 AM,,8/16/2000 12:00:00 AM,8/16/2000 6:14:00 PM,Dia,Nordeste,,7260
8/17/2000 12:00:00 AM,,8/17/2000 12:00:00 AM,8/17/2000 6:21:00 PM,Dia,Nordeste,,7319
8/18/2000 12:00:00 AM,,8/18/2000 12:00:00 AM,8/18/2000 6:15:00 PM,Dia,Nordeste,,7339
8/19/2000 12:00:00 AM,,8/19/2000 12:00:00 AM,8/19/2000 6:45:00 PM,Dia,Nordeste,,7159
8/20/2000 12:00:00 AM,,8/20/2000 12:00:00 AM,8/20/2000 6:32:00 PM,Dia,Nordeste,,6919
8/21/2000 12:00:00 AM,,8/21/2000 12:00:00 AM,8/21/2000 6:17:00 PM,Dia,Nordeste,,7352
8/22/2000 12:00:00 AM,,8/22/2000 12:00:00 AM,8/22/2000 6:23:00 PM,Dia,Nordeste,,7464.6
8/23/2000 12:00:00 AM,,8/23/2000 12:00:00 AM,8/23/2000 6:30:00 PM,Dia,Nordeste,,7462.2
8/24/2000 12:00:00 AM,,8/24/2000 12:00:00 AM,8/24/2000 6:02:00 PM,Dia,Nordeste,,7252.8
8/25/2000 12:00:00 AM,,8/25/2000 12:00:00 AM,8/25/2000 6:21:00 PM,Dia,Nordeste,,7437.2
8/26/2000 12:00:00 AM,,8/26/2000 12:00:00 AM,8/26/2000 6:21:00 PM,Dia,Nordeste,,7298.9
8/27/2000 12:00:00 AM,,8/27/2000 12:00:00 AM,8/27/2000 6:47:00 PM,Dia,Nordeste,,6871.4
8/28/2000 12:00:00 AM,,8/28/2000 12:00:00 AM,8/28/2000 6:13:00 PM,Dia,Nordeste,,7454.9
8/29/2000 12:00:00 AM,,8/29/2000 12:00:00 AM,8/29/2000 6:11:00 PM,Dia,Nordeste,,7563.5
8/30/2000 12:00:00 AM,,8/30/2000 12:00:00 AM,8/30/2000 6:23:00 PM,Dia,Nordeste,,7550.8
8/31/2000 12:00:00 AM,,8/31/2000 12:00:00 AM,8/31/2000 6:19:00 PM,Dia,Nordeste,,7539.5
9/1/2000 12:00:00 AM,,9/1/2000 12:00:00 AM,9/1/2000 6:20:00 PM,Dia,Nordeste,,7478.6
9/2/2000 12:00:00 AM,,9/2/2000 12:00:00 AM,9/2/2000 6:24:00 PM,Dia,Nordeste,,7561.6
9/3/2000 12:00:00 AM,,9/3/2000 12:00:00 AM,9/3/2000 6:40:00 PM,Dia,Nordeste,,6985.9
9/4/2000 12:00:00 AM,,9/4/2000 12:00:00 AM,9/4/2000 5:58:00 PM,Dia,Nordeste,,7507.4
9/5/2000 12:00:00 AM,,9/5/2000 12:00:00 AM,9/5/2000 6:14:00 PM,Dia,Nordeste,,7474.5
9/6/2000 12:00:00 AM,,9/6/2000 12:00:00 AM,9/6/2000 6:10:00 PM,Dia,Nordeste,,7507
9/7/2000 12:00:00 AM,,9/7/2000 12:00:00 AM,9/7/2000 6:28:00 PM,Dia,Nordeste,,6525.1
9/8/2000 12:00:00 AM,,9/8/2000 12:00:00 AM,9/8/2000 6:24:00 PM,Dia,Nordeste,,7199.3
9/9/2000 12:00:00 AM,,9/9/2000 12:00:00 AM,9/9/2000 6:28:00 PM,Dia,Nordeste,,7247.1
9/10/2000 12:00:00 AM,,9/10/2000 12:00:00 AM,9/10/2000 6:24:00 PM,Dia,Nordeste,,6908.9
9/11/2000 12:00:00 AM,,9/11/2000 12:00:00 AM,9/11/2000 6:15:00 PM,Dia,Nordeste,,7389.3
9/12/2000 12:00:00 AM,,9/12/2000 12:00:00 AM,9/12/2000 6:10:00 PM,Dia,Nordeste,,7394
9/13/2000 12:00:00 AM,,9/13/2000 12:00:00 AM,9/13/2000 5:59:00 PM,Dia,Nordeste,,7433.9
9/14/2000 12:00:00 AM,,9/14/2000 12:00:00 AM,9/14/2000 5:54:00 PM,Dia,Nordeste,,7362.7
9/15/2000 12:00:00 AM,,9/15/2000 12:00:00 AM,9/15/2000 5:59:00 PM,Dia,Nordeste,,7489.8
9/16/2000 12:00:00 AM,,9/16/2000 12:00:00 AM,9/16/2000 6:26:00 PM,Dia,Nordeste,,7420.6
9/17/2000 12:00:00 AM,,9/17/2000 12:00:00 AM,9/17/2000 6:27:00 PM,Dia,Nordeste,,6867.8
9/18/2000 12:00:00 AM,,9/18/2000 12:00:00 AM,9/18/2000 5:58:00 PM,Dia,Nordeste,,7422.6
9/19/2000 12:00:00 AM,,9/19/2000 12:00:00 AM,9/19/2000 5:56:00 PM,Dia,Nordeste,,7526.1
9/20/2000 12:00:00 AM,,9/20/2000 12:00:00 AM,9/20/2000 6:20:00 PM,Dia,Nordeste,,7522
9/21/2000 12:00:00 AM,,9/21/2000 12:00:00 AM,9/21/2000 6:16:00 PM,Dia,Nordeste,,7490.9
9/22/2000 12:00:00 AM,,9/22/2000 12:00:00 AM,9/22/2000 6:25:00 PM,Dia,Nordeste,,7563.7
9/23/2000 12:00:00 AM,,9/23/2000 12:00:00 AM,9/23/2000 6:27:00 PM,Dia,Nordeste,,7444.1
9/24/2000 12:00:00 AM,,9/24/2000 12:00:00 AM,9/24/2000 6:51:00 PM,Dia,Nordeste,,6996.8
9/25/2000 12:00:00 AM,,9/25/2000 12:00:00 AM,9/25/2000 5:59:00 PM,Dia,Nordeste,,7638.5
9/26/2000 12:00:00 AM,,9/26/2000 12:00:00 AM,9/26/2000 5:55:00 PM,Dia,Nordeste,,7712.4
9/27/2000 12:00:00 AM,,9/27/2000 12:00:00 AM,9/27/2000 5:53:00 PM,Dia,Nordeste,,7576
9/28/2000 12:00:00 AM,,9/28/2000 12:00:00 AM,9/28/2000 5:59:00 PM,Dia,Nordeste,,7581.8
9/29/2000 12:00:00 AM,,9/29/2000 12:00:00 AM,9/29/2000 5:59:00 PM,Dia,Nordeste,,7532.1
9/30/2000 12:00:00 AM,,9/30/2000 12:00:00 AM,9/30/2000 6:24:00 PM,Dia,Nordeste,,7392.4
10/1/2000 12:00:00 AM,,10/1/2000 12:00:00 AM,10/1/2000 6:41:00 PM,Dia,Nordeste,,6578.4
10/2/2000 12:00:00 AM,,10/2/2000 12:00:00 AM,10/2/2000 5:58:00 PM,Dia,Nordeste,,7405.8
10/3/2000 12:00:00 AM,,10/3/2000 12:00:00 AM,10/3/2000 5:58:00 PM,Dia,Nordeste,,7807.2
10/4/2000 12:00:00 AM,,10/4/2000 12:00:00 AM,10/4/2000 5:58:00 PM,Dia,Nordeste,,7935
10/5/2000 12:00:00 AM,,10/5/2000 12:00:00 AM,10/5/2000 5:59:00 PM,Dia,Nordeste,,7914
10/6/2000 12:00:00 AM,,10/6/2000 12:00:00 AM,10/6/2000 5:59:00 PM,Dia,Nordeste,,7834.8
10/7/2000 12:00:00 AM,,10/7/2000 12:00:00 AM,10/7/2000 6:25:00 PM,Dia,Nordeste,,7772.6
10/8/2000 12:00:00 AM,,10/8/2000 12:00:00 AM,10/8/2000 7:34:00 PM,Dia,Nordeste,,7232.5
10/9/2000 12:00:00 AM,,10/9/2000 12:00:00 AM,10/9/2000 7:14:00 PM,Dia,Nordeste,,7559.4
10/10/2000 12:00:00 AM,,10/10/2000 12:00:00 AM,10/10/2000 7:23:00 PM,Dia,Nordeste,,7597.5
10/11/2000 12:00:00 AM,,10/11/2000 12:00:00 AM,10/11/2000 7:20:00 PM,Dia,Nordeste,,7573.8
10/12/2000 12:00:00 AM,,10/12/2000 12:00:00 AM,10/12/2000 10:00:00 PM,Dia,Nordeste,,6725
10/13/2000 12:00:00 AM,,10/13/2000 12:00:00 AM,10/13/2000 7:14:00 PM,Dia,Nordeste,,7471.6
10/14/2000 12:00:00 AM,,10/14/2000 12:00:00 AM,10/14/2000 7:19:00 PM,Dia,Nordeste,,7582.7
10/15/2000 12:00:00 AM,,10/15/2000 12:00:00 AM,10/15/2000 7:34:00 PM,Dia,Nordeste,,7207.5
10/16/2000 12:00:00 AM,,10/16/2000 12:00:00 AM,10/16/2000 7:20:00 PM,Dia,Nordeste,,7518.2
10/17/2000 12:00:00 AM,,10/17/2000 12:00:00 AM,10/17/2000 7:18:00 PM,Dia,Nordeste,,7672.1
10/18/2000 12:00:00 AM,,10/18/2000 12:00:00 AM,10/18/2000 7:11:00 PM,Dia,Nordeste,,7672.1
10/19/2000 12:00:00 AM,,10/19/2000 12:00:00 AM,10/19/2000 7:16:00 PM,Dia,Nordeste,,7716.8
10/20/2000 12:00:00 AM,,10/20/2000 12:00:00 AM,10/20/2000 7:16:00 PM,Dia,Nordeste,,7638.7
10/21/2000 12:00:00 AM,,10/21/2000 12:00:00 AM,10/21/2000 7:27:00 PM,Dia,Nordeste,,7735.9
10/22/2000 12:00:00 AM,,10/22/2000 12:00:00 AM,10/22/2000 7:30:00 PM,Dia,Nordeste,,7375.1
10/23/2000 12:00:00 AM,,10/23/2000 12:00:00 AM,10/23/2000 7:08:00 PM,Dia,Nordeste,,7749.1
10/24/2000 12:00:00 AM,,10/24/2000 12:00:00 AM,10/24/2000 7:18:00 PM,Dia,Nordeste,,7744.3
10/25/2000 12:00:00 AM,,10/25/2000 12:00:00 AM,10/25/2000 7:11:00 PM,Dia,Nordeste,,7730.3
10/26/2000 12:00:00 AM,,10/26/2000 12:00:00 AM,10/26/2000 7:03:00 PM,Dia,Nordeste,,7780.5
10/27/2000 12:00:00 AM,,10/27/2000 12:00:00 AM,10/27/2000 7:14:00 PM,Dia,Nordeste,,7757.7
10/28/2000 12:00:00 AM,,10/28/2000 12:00:00 AM,10/28/2000 7:21:00 PM,Dia,Nordeste,,7915.1
10/29/2000 12:00:00 AM,,10/29/2000 12:00:00 AM,10/29/2000 7:29:00 PM,Dia,Nordeste,,7312.3
10/30/2000 12:00:00 AM,,10/30/2000 12:00:00 AM,10/30/2000 7:14:00 PM,Dia,Nordeste,,7839.7
10/31/2000 12:00:00 AM,,10/31/2000 12:00:00 AM,10/31/2000 7:13:00 PM,Dia,Nordeste,,7908.8
11/1/2000 12:00:00 AM,,11/1/2000 12:00:00 AM,11/1/2000 7:18:00 PM,Dia,Nordeste,,7845.7
11/2/2000 12:00:00 AM,,11/2/2000 12:00:00 AM,11/2/2000 7:14:00 PM,Dia,Nordeste,,7131.2
11/3/2000 12:00:00 AM,,11/3/2000 12:00:00 AM,11/3/2000 7:17:00 PM,Dia,Nordeste,,7725.8
11/4/2000 12:00:00 AM,,11/4/2000 12:00:00 AM,11/4/2000 7:18:00 PM,Dia,Nordeste,,7762.6
11/5/2000 12:00:00 AM,,11/5/2000 12:00:00 AM,11/5/2000 7:50:00 PM,Dia,Nordeste,,7229
11/6/2000 12:00:00 AM,,11/6/2000 12:00:00 AM,11/6/2000 7:13:00 PM,Dia,Nordeste,,7844.8
11/7/2000 12:00:00 AM,,11/7/2000 12:00:00 AM,11/7/2000 7:13:00 PM,Dia,Nordeste,,7780.8
11/8/2000 12:00:00 AM,,11/8/2000 12:00:00 AM,11/8/2000 7:20:00 PM,Dia,Nordeste,,7609.4
11/9/2000 12:00:00 AM,,11/9/2000 12:00:00 AM,11/9/2000 7:30:00 PM,Dia,Nordeste,,7644.3
11/10/2000 12:00:00 AM,,11/10/2000 12:00:00 AM,11/10/2000 7:12:00 PM,Dia,Nordeste,,7723.4
11/11/2000 12:00:00 AM,,11/11/2000 12:00:00 AM,11/11/2000 7:21:00 PM,Dia,Nordeste,,7610.2
11/12/2000 12:00:00 AM,,11/12/2000 12:00:00 AM,11/12/2000 7:41:00 PM,Dia,Nordeste,,7209.4
11/13/2000 12:00:00 AM,,11/13/2000 12:00:00 AM,11/13/2000 7:17:00 PM,Dia,Nordeste,,7790.6
11/14/2000 12:00:00 AM,,11/14/2000 12:00:00 AM,11/14/2000 7:14:00 PM,Dia,Nordeste,,7682.4
11/15/2000 12:00:00 AM,,11/15/2000 12:00:00 AM,11/15/2000 7:26:00 PM,Dia,Nordeste,,7095.8
11/16/2000 12:00:00 AM,,11/16/2000 12:00:00 AM,11/16/2000 7:21:00 PM,Dia,Nordeste,,7840.7
11/17/2000 12:00:00 AM,,11/17/2000 12:00:00 AM,11/17/2000 7:15:00 PM,Dia,Nordeste,,7824.6
11/18/2000 12:00:00 AM,,11/18/2000 12:00:00 AM,11/18/2000 7:44:00 PM,Dia,Nordeste,,7810.9
11/19/2000 12:00:00 AM,,11/19/2000 12:00:00 AM,11/19/2000 7:42:00 PM,Dia,Nordeste,,7345.4
11/20/2000 12:00:00 AM,,11/20/2000 12:00:00 AM,11/20/2000 7:17:00 PM,Dia,Nordeste,,7803.7
11/21/2000 12:00:00 AM,,11/21/2000 12:00:00 AM,11/21/2000 7:19:00 PM,Dia,Nordeste,,7798.3
11/22/2000 12:00:00 AM,,11/22/2000 12:00:00 AM,11/22/2000 7:25:00 PM,Dia,Nordeste,,7876.7
11/23/2000 12:00:00 AM,,11/23/2000 12:00:00 AM,11/23/2000 7:31:00 PM,Dia,Nordeste,,7864.8
11/24/2000 12:00:00 AM,,11/24/2000 12:00:00 AM,11/24/2000 7:31:00 PM,Dia,Nordeste,,7726.4
11/25/2000 12:00:00 AM,,11/25/2000 12:00:00 AM,11/25/2000 7:54:00 PM,Dia,Nordeste,,7957.9
11/26/2000 12:00:00 AM,,11/26/2000 12:00:00 AM,11/26/2000 7:41:00 PM,Dia,Nordeste,,7400
11/27/2000 12:00:00 AM,,11/27/2000 12:00:00 AM,11/27/2000 7:25:00 PM,Dia,Nordeste,,7869.8
11/28/2000 12:00:00 AM,,11/28/2000 12:00:00 AM,11/28/2000 7:37:00 PM,Dia,Nordeste,,7886.2
11/29/2000 12:00:00 AM,,11/29/2000 12:00:00 AM,11/29/2000 7:29:00 PM,Dia,Nordeste,,7871.4
11/30/2000 12:00:00 AM,,11/30/2000 12:00:00 AM,11/30/2000 7:31:00 PM,Dia,Nordeste,,7922.4
12/1/2000 12:00:00 AM,,12/1/2000 12:00:00 AM,12/1/2000 7:29:00 PM,Dia,Nordeste,,7858.9
12/2/2000 12:00:00 AM,,12/2/2000 12:00:00 AM,12/2/2000 7:36:00 PM,Dia,Nordeste,,8080.6
12/3/2000 12:00:00 AM,,12/3/2000 12:00:00 AM,12/3/2000 7:36:00 PM,Dia,Nordeste,,7457.2
12/4/2000 12:00:00 AM,,12/4/2000 12:00:00 AM,12/4/2000 7:27:00 PM,Dia,Nordeste,,7759.5
12/5/2000 12:00:00 AM,,12/5/2000 12:00:00 AM,12/5/2000 7:32:00 PM,Dia,Nordeste,,7830.9
12/6/2000 12:00:00 AM,,12/6/2000 12:00:00 AM,12/6/2000 7:17:00 PM,Dia,Nordeste,,7993.3
12/7/2000 12:00:00 AM,,12/7/2000 12:00:00 AM,12/7/2000 7:29:00 PM,Dia,Nordeste,,8033.2
12/8/2000 12:00:00 AM,,12/8/2000 12:00:00 AM,12/8/2000 7:54:00 PM,Dia,Nordeste,,7488.8
12/9/2000 12:00:00 AM,,12/9/2000 12:00:00 AM,12/9/2000 7:44:00 PM,Dia,Nordeste,,7998.3
12/10/2000 12:00:00 AM,,12/10/2000 12:00:00 AM,12/10/2000 8:07:00 PM,Dia,Nordeste,,7528.1
12/11/2000 12:00:00 AM,,12/11/2000 12:00:00 AM,12/11/2000 7:42:00 PM,Dia,Nordeste,,7829.9
12/12/2000 12:00:00 AM,,12/12/2000 12:00:00 AM,12/12/2000 7:33:00 PM,Dia,Nordeste,,7886
12/13/2000 12:00:00 AM,,12/13/2000 12:00:00 AM,12/13/2000 7:39:00 PM,Dia,Nordeste,,7720.9
12/14/2000 12:00:00 AM,,12/14/2000 12:00:00 AM,12/14/2000 7:28:00 PM,Dia,Nordeste,,7611.1
12/15/2000 12:00:00 AM,,12/15/2000 12:00:00 AM,12/15/2000 7:42:00 PM,Dia,Nordeste,,7259
12/16/2000 12:00:00 AM,,12/16/2000 12:00:00 AM,12/16/2000 7:48:00 PM,Dia,Nordeste,,7536.6
12/17/2000 12:00:00 AM,,12/17/2000 12:00:00 AM,12/17/2000 7:46:00 PM,Dia,Nordeste,,7028.1
12/18/2000 12:00:00 AM,,12/18/2000 12:00:00 AM,12/18/2000 7:33:00 PM,Dia,Nordeste,,7456
12/19/2000 12:00:00 AM,,12/19/2000 12:00:00 AM,12/19/2000 7:34:00 PM,Dia,Nordeste,,7606.3
12/20/2000 12:00:00 AM,,12/20/2000 12:00:00 AM,12/20/2000 7:38:00 PM,Dia,Nordeste,,7538.6
12/21/2000 12:00:00 AM,,12/21/2000 12:00:00 AM,12/21/2000 7:49:00 PM,Dia,Nordeste,,7619.5
12/22/2000 12:00:00 AM,,12/22/2000 12:00:00 AM,12/22/2000 7:58:00 PM,Dia,Nordeste,,7640.6
12/23/2000 12:00:00 AM,,12/23/2000 12:00:00 AM,12/23/2000 7:51:00 PM,Dia,Nordeste,,7731.2
12/24/2000 12:00:00 AM,,12/24/2000 12:00:00 AM,12/24/2000 8:12:00 PM,Dia,Nordeste,,7210
12/25/2000 12:00:00 AM,,12/25/2000 12:00:00 AM,12/25/2000 7:56:00 PM,Dia,Nordeste,,6522.6
12/26/2000 12:00:00 AM,,12/26/2000 12:00:00 AM,12/26/2000 7:52:00 PM,Dia,Nordeste,,7524.8
12/27/2000 12:00:00 AM,,12/27/2000 12:00:00 AM,12/27/2000 8:03:00 PM,Dia,Nordeste,,7546.7
12/28/2000 12:00:00 AM,,12/28/2000 12:00:00 AM,12/28/2000 7:48:00 PM,Dia,Nordeste,,7618.2
12/29/2000 12:00:00 AM,,12/29/2000 12:00:00 AM,12/29/2000 8:03:00 PM,Dia,Nordeste,,7476.1
12/30/2000 12:00:00 AM,,12/30/2000 12:00:00 AM,12/30/2000 7:45:00 PM,Dia,Nordeste,,7779.8
12/31/2000 12:00:00 AM,,12/31/2000 12:00:00 AM,12/31/2000 7:54:00 PM,Dia,Nordeste,,7241.4
1/1/2001 12:00:00 AM,,1/1/2001 12:00:00 AM,1/1/2001 8:17:00 PM,Dia,Nordeste,,6386
1/2/2001 12:00:00 AM,,1/2/2001 12:00:00 AM,1/2/2001 7:51:00 PM,Dia,Nordeste,,7391.5
1/3/2001 12:00:00 AM,,1/3/2001 12:00:00 AM,1/3/2001 7:46:00 PM,Dia,Nordeste,,7385.2
1/4/2001 12:00:00 AM,,1/4/2001 12:00:00 AM,1/4/2001 7:47:00 PM,Dia,Nordeste,,7375.4
1/5/2001 12:00:00 AM,,1/5/2001 12:00:00 AM,1/5/2001 7:47:00 PM,Dia,Nordeste,,7462.7
1/6/2001 12:00:00 AM,,1/6/2001 12:00:00 AM,1/6/2001 7:52:00 PM,Dia,Nordeste,,7742.3
1/7/2001 12:00:00 AM,,1/7/2001 12:00:00 AM,1/7/2001 8:08:00 PM,Dia,Nordeste,,7109.7
1/8/2001 12:00:00 AM,,1/8/2001 12:00:00 AM,1/8/2001 7:42:00 PM,Dia,Nordeste,,7448.8
1/9/2001 12:00:00 AM,,1/9/2001 12:00:00 AM,1/9/2001 7:47:00 PM,Dia,Nordeste,,7527.6
1/10/2001 12:00:00 AM,,1/10/2001 12:00:00 AM,1/10/2001 7:42:00 PM,Dia,Nordeste,,7518.1
1/11/2001 12:00:00 AM,,1/11/2001 12:00:00 AM,1/11/2001 7:57:00 PM,Dia,Nordeste,,7428.8
1/12/2001 12:00:00 AM,,1/12/2001 12:00:00 AM,1/12/2001 7:50:00 PM,Dia,Nordeste,,7265.8
1/13/2001 12:00:00 AM,,1/13/2001 12:00:00 AM,1/13/2001 7:48:00 PM,Dia,Nordeste,,7545.8
1/14/2001 12:00:00 AM,,1/14/2001 12:00:00 AM,1/14/2001 7:54:00 PM,Dia,Nordeste,,7084.7
1/15/2001 12:00:00 AM,,1/15/2001 12:00:00 AM,1/15/2001 7:55:00 PM,Dia,Nordeste,,7361.7
1/16/2001 12:00:00 AM,,1/16/2001 12:00:00 AM,1/16/2001 7:49:00 PM,Dia,Nordeste,,7443.3
1/17/2001 12:00:00 AM,,1/17/2001 12:00:00 AM,1/17/2001 7:44:00 PM,Dia,Nordeste,,7409
1/18/2001 12:00:00 AM,,1/18/2001 12:00:00 AM,1/18/2001 7:51:00 PM,Dia,Nordeste,,7438
1/19/2001 12:00:00 AM,,1/19/2001 12:00:00 AM,1/19/2001 7:43:00 PM,Dia,Nordeste,,7454.6
1/20/2001 12:00:00 AM,,1/20/2001 12:00:00 AM,1/20/2001 7:59:00 PM,Dia,Nordeste,,7756.5
1/21/2001 12:00:00 AM,,1/21/2001 12:00:00 AM,1/21/2001 8:12:00 PM,Dia,Nordeste,,7223.7
1/22/2001 12:00:00 AM,,1/22/2001 12:00:00 AM,1/22/2001 7:55:00 PM,Dia,Nordeste,,7495.3
1/23/2001 12:00:00 AM,,1/23/2001 12:00:00 AM,1/23/2001 7:48:00 PM,Dia,Nordeste,,7567.9
1/24/2001 12:00:00 AM,,1/24/2001 12:00:00 AM,1/24/2001 7:53:00 PM,Dia,Nordeste,,7486
1/25/2001 12:00:00 AM,,1/25/2001 12:00:00 AM,1/25/2001 7:43:00 PM,Dia,Nordeste,,7542.6
1/26/2001 12:00:00 AM,,1/26/2001 12:00:00 AM,1/26/2001 7:53:00 PM,Dia,Nordeste,,7556.3
1/27/2001 12:00:00 AM,,1/27/2001 12:00:00 AM,1/27/2001 7:57:00 PM,Dia,Nordeste,,7739.9
1/28/2001 12:00:00 AM,,1/28/2001 12:00:00 AM,1/28/2001 8:08:00 PM,Dia,Nordeste,,7272.3
1/29/2001 12:00:00 AM,,1/29/2001 12:00:00 AM,1/29/2001 7:52:00 PM,Dia,Nordeste,,7501.4
1/30/2001 12:00:00 AM,,1/30/2001 12:00:00 AM,1/30/2001 7:50:00 PM,Dia,Nordeste,,7645.5
1/31/2001 12:00:00 AM,,1/31/2001 12:00:00 AM,1/31/2001 7:47:00 PM,Dia,Nordeste,,7351.9
2/1/2001 12:00:00 AM,,2/1/2001 12:00:00 AM,2/1/2001 7:49:00 PM,Dia,Nordeste,,7561
2/2/2001 12:00:00 AM,,2/2/2001 12:00:00 AM,2/2/2001 7:43:00 PM,Dia,Nordeste,,7491.3
2/3/2001 12:00:00 AM,,2/3/2001 12:00:00 AM,2/3/2001 7:59:00 PM,Dia,Nordeste,,7708.7
2/4/2001 12:00:00 AM,,2/4/2001 12:00:00 AM,2/4/2001 8:09:00 PM,Dia,Nordeste,,7264.3
2/5/2001 12:00:00 AM,,2/5/2001 12:00:00 AM,2/5/2001 7:54:00 PM,Dia,Nordeste,,7518.5
2/6/2001 12:00:00 AM,,2/6/2001 12:00:00 AM,2/6/2001 7:54:00 PM,Dia,Nordeste,,7593.9
2/7/2001 12:00:00 AM,,2/7/2001 12:00:00 AM,2/7/2001 7:53:00 PM,Dia,Nordeste,,7527
2/8/2001 12:00:00 AM,,2/8/2001 12:00:00 AM,2/8/2001 8:00:00 PM,Dia,Nordeste,,7582.6
2/9/2001 12:00:00 AM,,2/9/2001 12:00:00 AM,2/9/2001 7:43:00 PM,Dia,Nordeste,,7510.3
2/10/2001 12:00:00 AM,,2/10/2001 12:00:00 AM,2/10/2001 8:00:00 PM,Dia,Nordeste,,7777.9
2/11/2001 12:00:00 AM,,2/11/2001 12:00:00 AM,2/11/2001 8:03:00 PM,Dia,Nordeste,,7377.7
2/12/2001 12:00:00 AM,,2/12/2001 12:00:00 AM,2/12/2001 7:51:00 PM,Dia,Nordeste,,7520.5
2/13/2001 12:00:00 AM,,2/13/2001 12:00:00 AM,2/13/2001 7:47:00 PM,Dia,Nordeste,,7526.3
2/14/2001 12:00:00 AM,,2/14/2001 12:00:00 AM,2/14/2001 7:51:00 PM,Dia,Nordeste,,7645
2/15/2001 12:00:00 AM,,2/15/2001 12:00:00 AM,2/15/2001 7:49:00 PM,Dia,Nordeste,,7626.4
2/16/2001 12:00:00 AM,,2/16/2001 12:00:00 AM,2/16/2001 7:51:00 PM,Dia,Nordeste,,7656.3
2/17/2001 12:00:00 AM,,2/17/2001 12:00:00 AM,2/17/2001 7:50:00 PM,Dia,Nordeste,,7847.5
2/18/2001 12:00:00 AM,,2/18/2001 12:00:00 AM,2/18/2001 6:54:00 PM,Dia,Nordeste,,7341
2/19/2001 12:00:00 AM,,2/19/2001 12:00:00 AM,2/19/2001 6:48:00 PM,Dia,Nordeste,,7691.5
2/20/2001 12:00:00 AM,,2/20/2001 12:00:00 AM,2/20/2001 6:43:00 PM,Dia,Nordeste,,7768.5
